index,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
28874,U001,200743618,MASON systems,2020-05-04 07:58:57.437500000,2020,1930764410,2020-09-04,2020-04-24,2020-04-09,NAA8,67461.24,0-15
28879,U001,200769623,WAL-MAR in,2020-03-30 19:45:35.375000000,2020,1930675325,2020-03-20,2020-04-04,2020-03-20,NAH4,13291.13,Before Due Date
28893,U001,200781803,JRD in,2020-04-02 12:19:17.937500000,2020,1930683058,2020-03-24,2020-04-08,2020-03-24,NAA8,12347.16,Before Due Date
28900,U001,200780383,MEIJ trust,2020-04-15 18:33:45.062500000,2020,1930717003,2020-03-28,2020-04-12,2020-03-28,NAA8,80489.13,0-15
28903,U001,200769623,WAL-MAR ,2020-04-09 14:06:42.890625000,2020,1930709729,2020-03-27,2020-04-11,2020-03-27,NAH4,11733.23,Before Due Date
28909,U001,200772670,ASSOCIAT us,2020-03-20 00:14:45.531250000,2020,1930620814,2020-07-03,2020-03-22,2020-03-07,NAU5,9767.19,Before Due Date
28915,U001,200744019,TARG ,2020-04-30 02:25:59.812500000,2020,1930739492,2020-05-04,2020-04-20,2020-04-05,NAA8,3840.44,0-15
28918,U001,200769623,WAL-MAR foundation,2020-03-30 19:45:35.375000000,2020,1930662096,2020-03-20,2020-04-04,2020-03-20,NAH4,15520.31,Before Due Date
28924,U001,200769623,WAL-MAR co,2020-05-08 01:11:43.437500000,2020,1930802441,2020-04-20,2020-05-05,2020-04-20,NAH4,29150.21,0-15
28927,U001,100031704,DELHAIZE corporation,2020-03-24 16:40:07.062500000,2020,1930655705,2020-03-17,2020-04-01,2020-03-17,NAA8,3770.52,Before Due Date
28933,U001,200752302,KROGER systems,2020-03-31 23:28:17.265625000,2020,1930673948,2020-03-19,2020-04-03,2020-03-19,NAA8,2382.55,Before Due Date
28935,U001,200750051,ALBER corp,2020-06-17 17:43:17.000000000,2020,1930730434,2020-01-04,2020-04-16,2020-04-01,NAA8,92508.87,Greatar than 60
28936,U001,200777735,NASH  systems,2020-04-09 21:27:03.500000000,2020,1930617964,2020-06-03,2020-03-21,2020-03-06,NAA8,47559.5,16-30
28938,U001,200744019,TARG trust,2020-04-20 17:27:35.437500000,2020,1930725404,2020-01-04,2020-04-16,2020-04-01,NAA8,137900.2,0-15
28945,U001,200725421,BEN  co,2020-04-06 09:25:49.500000000,2020,1930615580,2020-09-03,2020-03-24,2020-03-09,NAA8,25718.28,0-15
28955,CA02,140104409,LOB foundation,2020-02-23 00:11:31.875000000,2020,2960618335,2020-04-03,2020-03-16,2020-03-06,CA10,61517.043,Before Due Date
28961,U001,200759878,SA in,2020-05-20 14:48:03.937500000,2020,1930844190,2020-02-05,2020-05-17,2020-05-02,NAH4,5525.0,0-15
28963,CA02,140105686,SYSC ,2020-03-17 08:03:24.593750000,2020,2960617989,2020-03-03,2020-03-21,2020-03-11,CA10,17370.989999999998,Before Due Date
28968,U001,200353024,DECA llc,2020-03-31 05:24:45.750000000,2020,1930814811,2020-04-22,2020-05-09,2020-04-16,NAM4,59.16,Before Due Date
28974,U001,100001196,DOLLAR associates,2020-05-13 14:34:26.500000000,2020,1930782215,2020-04-14,2020-04-29,2020-04-14,NAA8,5237.57,0-15
28982,U001,200706844,WINC llc,2020-05-01 02:10:54.812500000,2020,1930781824,2020-04-13,2020-04-28,2020-04-13,NAA8,2368.24,0-15
28988,U001,200744019,TARG us,2020-03-28 03:41:48.562500000,2020,1930610060,2020-06-03,2020-03-21,2020-03-06,NAA8,7664.54,0-15
28990,U001,200337148,COAS corporation,2020-06-16 00:33:26.500000000,2020,1930875513,2020-06-05,2020-05-21,2020-05-06,NAA8,57469.43,16-30
29005,U001,200799367,MCL systems,2020-05-18 21:09:56.765625000,2020,1930847526,2020-03-05,2020-05-18,2020-05-03,NAA8,64810.74,0-15
29020,U001,200790107,ROU in,2020-04-09 13:44:54.250000000,2020,1930725851,2020-01-04,2020-04-16,2020-04-01,NAC6,14698.12,Before Due Date
29021,U001,200769623,WAL-MAR systems,2020-04-04 04:45:27.945312500,2020,1930672186,2020-03-21,2020-04-05,2020-03-21,NAH4,271.06,Before Due Date
29026,U001,200795490,HY -  co,2020-05-27 19:58:35.320312500,2020,1930704825,2020-03-25,2020-05-29,2020-03-25,NAGD,11809.22,Before Due Date
29027,U001,200729942,SA associates,2020-03-24 16:51:02.562500000,2020,1930581076,2020-05-03,2020-03-20,2020-03-05,NAA8,8170.8,0-15
29028,U001,200749225,SUPER  llc,2020-05-14 01:10:34.250000000,2020,1930746932,2020-03-04,2020-04-18,2020-04-03,NAA8,19067.99,16-30
29033,U001,200769623,WAL-MAR ,2020-04-25 03:30:59.250000000,2020,1930782614,2020-04-14,2020-04-29,2020-04-14,NAH4,13899.43,Before Due Date
29041,U001,200762301,C&S WH corp,2020-03-14 19:31:02.125000000,2020,1930646699,2020-03-13,2020-03-28,2020-03-13,NAC6,3289.84,Before Due Date
29043,CA02,140106408,WAL-M associates,2020-05-27 21:14:49.937500000,2020,2960631376,2020-04-29,2020-05-17,2020-05-07,CA10,128847.80999999998,0-15
29046,U001,200769623,WAL-MAR corp,2020-05-14 22:05:48.687500000,2020,1930823025,2020-04-24,2020-05-09,2020-04-24,NAH4,287.56,0-15
29049,U001,100043936,PAPA JO foundation,2020-05-19 15:52:43.500000000,2020,1930607211,2020-05-03,2020-03-15,2020-03-05,NA10,18145.19,Greatar than 60
29051,CA02,140104423,METRO  us,2020-04-21 20:59:54.750000000,2020,2960633016,2020-05-05,2020-05-17,2020-05-07,CA10,58290.147999999994,Before Due Date
29056,U001,200743123,KROGER corp,2020-05-17 17:57:06.937500000,2020,1930830150,2020-04-29,2020-05-14,2020-04-29,NAA8,62427.23,0-15
29071,U001,200723794,MID MO trust,2020-04-17 14:06:49.187500000,2020,1930715652,2020-03-29,2020-04-13,2020-03-29,NAA8,52319.42,0-15
29072,U001,200769623,WAL-MAR trust,2020-06-19 02:59:56.875000000,2020,1930885355,2020-11-05,2020-05-26,2020-05-11,NAH4,639.62,16-30
29078,U001,200794332,COST foundation,2020-05-08 09:03:09.851562500,2020,1930805249,2020-04-23,2020-05-08,2020-04-23,NAAX,58292.7,0-15
29086,U001,200769623,WAL-MAR corp,2020-05-15 16:52:42.687500000,2020,1930823535,2020-04-25,2020-05-10,2020-04-25,NAH4,51176.54,0-15
29087,U001,200759878,SA associates,2020-03-04 19:48:03.312500000,2020,1930581280,2020-02-28,2020-03-14,2020-02-28,NAH4,27842.94,Before Due Date
29088,U001,100031704,DELHAIZE us,2020-05-11 05:48:29.250000000,2020,1930736197,2020-03-04,2020-04-18,2020-04-03,NAA8,40266.94,16-30
29092,U001,200148860,DOLLA corp,2020-04-28 23:24:13.000000000,2020,1930684345,2020-03-23,2020-04-07,2020-03-23,NAA8,18616.01,16-30
29096,U001,200769623,WAL-MAR corp,2020-06-14 22:49:50.750000000,2020,1930883820,2020-10-05,2020-05-25,2020-05-10,NAH4,6097.12,16-30
29097,U001,200773364,U R M  ,2020-04-09 01:15:13.062500000,2020,1930684665,2020-03-24,2020-04-08,2020-03-24,NAA8,97182.77,0-15
29099,U001,200418007,AM co,2020-04-15 12:49:16.500000000,2020,1930772138,2020-10-04,2020-04-25,2020-04-10,NAA8,2824.1,Before Due Date
29103,U001,200729942,SA corp,2020-04-09 23:55:06.375000000,2020,1930631951,2020-10-03,2020-03-25,2020-03-10,NAA8,12470.89,16-30
29106,U001,200743123,KROGER co,2020-05-06 10:56:11.125000000,2020,1930768030,2020-09-04,2020-04-24,2020-04-09,NAA8,91923.59,0-15
29108,CA02,140104409,LOB corporation,2020-03-29 17:58:18.343750000,2020,2960621490,2020-03-22,2020-04-03,2020-03-24,CA10,112148.68699999999,Before Due Date
29115,U001,200794332,COST corporation,2020-04-02 07:36:31.699218750,2020,1930660919,2020-03-18,2020-04-02,2020-03-18,NAAX,20048.92,0-15
29124,U001,200772670,ASSOCIAT corp,2020-04-01 02:33:06.625000000,2020,1930594350,2020-03-03,2020-03-18,2020-03-03,NAU5,47326.61,0-15
29128,U001,200762301,C&S WH systems,2020-04-05 08:20:24.437500000,2020,1930717196,2020-03-31,2020-04-15,2020-03-31,NAC6,23120.0,Before Due Date
29129,CA02,140104409,LOB foundation,2020-04-14 02:00:35.500000000,2020,2960631832,2020-04-30,2020-05-11,2020-05-01,CA10,162023.484,Before Due Date
29135,U001,200769623,WAL-MAR co,2020-03-28 00:22:55.062500000,2020,1930609600,2020-05-03,2020-03-20,2020-03-05,NAH4,28696.73,0-15
29141,U001,200793568,SUPE ,2020-04-28 18:24:20.375000000,2020,1930693728,2020-03-24,2020-04-08,2020-03-24,NAA8,1886.75,16-30
29154,U001,200769623,WAL-MAR corporation,2020-03-13 03:13:18.000000000,2020,1930652173,2020-03-15,2020-03-30,2020-03-15,NAH4,136.47,Before Due Date
29156,U001,200721222,GO llc,2020-03-22 21:50:57.375000000,2020,1930729558,2020-01-04,2020-04-16,2020-04-01,NAA8,169981.78,Before Due Date
29166,U001,200744019,TARG corporation,2020-03-24 21:48:48.437500000,2020,1930593658,2020-03-03,2020-03-18,2020-03-03,NAA8,343.6,0-15
29168,U001,200762301,C&S WH systems,2020-04-24 08:10:37.406250000,2020,1930775781,2020-10-04,2020-04-25,2020-04-10,NAC6,58542.16,Before Due Date
29169,U001,200726979,BJ'S  ,2020-05-24 07:25:56.000000000,2020,1930828741,2020-04-27,2020-05-12,2020-04-27,NAA8,964.62,0-15
29170,U001,200743123,KROGER trust,2020-04-05 07:53:18.437500000,2020,1930625382,2020-10-03,2020-03-25,2020-03-10,NAA8,19436.32,0-15
29176,U001,200707822,PUBLI us,2020-04-23 07:23:49.812500000,2020,1930732312,2020-01-04,2020-04-16,2020-04-01,NAA8,31471.66,0-15
29180,U001,200776463,KROGE trust,2020-04-20 14:13:44.875000000,2020,1930690144,2020-03-25,2020-04-09,2020-03-25,NAA8,90925.16,0-15
29193,U001,100031704,DELHAIZE foundation,2020-05-05 05:42:38.281250000,2020,1930801633,2020-04-20,2020-05-05,2020-04-20,NAA8,3437.0,0-15
29200,U001,200744019,TARG trust,2020-05-15 07:31:40.187500000,2020,1930819138,2020-04-23,2020-05-08,2020-04-23,NAA8,107666.22,0-15
29202,U001,200076137,OLLIE associates,2020-05-03 22:40:59.062500000,2020,1930768961,2020-04-14,2020-04-29,2020-04-14,NAA8,6904.8,0-15
29207,U001,200705742,DOT ,2020-04-07 19:53:52.320312500,2020,1930666822,2020-03-18,2020-04-07,2020-03-18,NAD1,1066.53,0-15
29210,U001,200759878,SA ,2020-03-30 18:13:55.187500000,2020,1930606613,2020-05-03,2020-03-20,2020-03-05,NAH4,32466.26,0-15
29227,U001,200772670,ASSOCIAT us,2020-04-28 16:02:19.250000000,2020,1930832171,2020-04-28,2020-05-13,2020-04-28,NAU5,98850.74,Before Due Date
29230,CA02,140106184,JAM corporation,2020-05-04 19:15:53.796875000,2020,2960627978,2020-04-20,2020-05-02,2020-04-22,CA10,1760.57,0-15
29234,U001,200729290,KROGER associates,2020-05-12 10:00:19.562500000,2020,1930796669,2020-04-22,2020-05-07,2020-04-22,NAA8,15936.38,0-15
29247,CA02,140104409,LOB foundation,2020-03-14 16:22:43.625000000,2020,2960620472,2020-03-14,2020-04-01,2020-03-22,CA10,79789.25499999999,Before Due Date
29252,U001,200762301,C&S WH corporation,2020-04-17 11:11:51.125000000,2020,1930783329,2020-04-14,2020-04-29,2020-04-14,NAC6,81109.45,Before Due Date
29258,U001,200769623,WAL-MAR co,2020-06-02 22:58:22.250000000,2020,1930843167,2020-01-05,2020-05-16,2020-05-01,NAH4,9464.49,16-30
29265,U001,200076137,OLLIE ,2020-04-26 23:31:38.375000000,2020,1930720261,2020-03-31,2020-04-15,2020-03-31,NAA8,12882.6,0-15
29267,U001,200764795,SYSCO  corporation,2020-04-14 03:09:37.937500000,2020,1930688850,2020-03-23,2020-04-07,2020-03-23,NAA8,296.54,0-15
29271,U001,200772595,SAFEW foundation,2020-04-20 16:58:00.625000000,2020,1930720495,2020-03-30,2020-04-14,2020-03-30,NAA8,91097.36,0-15
29273,CA02,140105847,GORDON F in,2020-03-31 14:05:26.359375000,2020,2960623001,2020-03-19,2020-03-29,2020-03-19,CA10,4078.3749999999995,0-15
29278,U001,200776463,KROGE foundation,2020-03-25 01:36:39.250000000,2020,1930706408,2020-03-19,2020-04-03,2020-03-19,NAA8,15860.08,Before Due Date
29286,U001,200761734,H E BUT foundation,2020-05-08 04:33:15.750000000,2020,1930700658,2020-03-27,2020-04-11,2020-03-27,NAA8,1139.41,16-30
29288,U001,200705089,JETR associates,2020-05-20 07:40:25.750000000,2020,1930762743,2020-08-04,2020-04-23,2020-04-08,NAA8,9872.07,16-30
29292,U001,200769623,WAL-MAR ,2020-03-31 16:46:08.312500000,2020,1930673818,2020-03-20,2020-04-04,2020-03-20,NAH4,24853.22,Before Due Date
29315,U001,200769623,WAL-MAR foundation,2020-05-18 16:30:04.937500000,2020,1930823869,2020-04-27,2020-05-12,2020-04-27,NAH4,24411.9,0-15
29317,U001,200759878,SA in,2020-05-13 05:30:51.500000000,2020,1930784858,2020-04-16,2020-05-31,2020-04-16,NAWP,116535.59,Before Due Date
29324,U001,200759878,SA trust,2020-04-25 00:32:22.875000000,2020,1930799976,2020-04-20,2020-05-05,2020-04-20,NAH4,43171.9,Before Due Date
29332,U001,200761734,H E BUT in,2020-03-10 00:15:22.250000000,2020,1930646546,2020-03-13,2020-03-28,2020-03-13,NAA8,90123.58,Before Due Date
29341,U001,200744019,TARG us,2020-04-23 04:32:20.562500000,2020,1930800137,2020-04-18,2020-05-03,2020-04-18,NAA8,1497.48,Before Due Date
29343,U001,200726979,BJ'S  corp,2020-05-07 08:39:58.125000000,2020,1930773873,2020-04-04,2020-04-19,2020-04-04,NAA8,1031.17,16-30
29350,U001,200769623,WAL-MAR systems,2020-05-06 08:25:48.125000000,2020,1930762772,2020-09-04,2020-04-24,2020-04-09,NAH4,7296.97,0-15
29351,U001,200723794,MID MO corp,2020-04-27 11:40:02.500000000,2020,1930804603,2020-04-20,2020-05-05,2020-04-20,NAA8,4770.99,Before Due Date
29352,U001,200707822,PUBLI associates,2020-04-30 16:40:24.937500000,2020,1930772816,2020-09-04,2020-04-24,2020-04-09,NAA8,23593.66,0-15
29358,U001,200756811,LUCA llc,2020-05-12 04:51:06.000000000,2020,1930608290,2020-09-03,2020-03-19,2020-03-09,NA10,98128.73,46-60
29361,CA02,140104240,FEDER foundation,2020-03-20 17:44:44.500000000,2020,2960623670,2020-03-27,2020-04-14,2020-04-04,CA10,85377.95,Before Due Date
29366,U001,200744019,TARG trust,2020-05-19 10:39:19.937500000,2020,1930826761,2020-04-26,2020-05-11,2020-04-26,NAA8,2459.11,0-15
29386,U001,200769623,WAL-MAR us,2020-04-26 07:06:10.265625000,2020,1930778901,2020-04-14,2020-04-29,2020-04-14,NAH4,13704.72,Before Due Date
29387,U001,200794332,COST trust,2020-03-25 04:14:37.031250000,2020,1930629658,2020-12-03,2020-03-27,2020-03-12,NAAX,14204.38,Before Due Date
29401,U001,200769623,WAL-MAR in,2020-04-29 23:04:55.937500000,2020,1930731636,2020-03-04,2020-04-18,2020-04-03,NAH4,26906.54,0-15
29410,U001,200769623,WAL-MAR associates,2020-03-28 03:25:30.437500000,2020,1930664410,2020-03-18,2020-04-02,2020-03-18,NAH4,1544.58,Before Due Date
29412,U001,200418007,AM in,2020-04-24 17:44:04.062500000,2020,1930706930,2020-03-30,2020-04-14,2020-03-30,NAA8,2840.76,0-15
29415,U001,200712105,WALG corporation,2020-03-30 09:58:31.625000000,2020,1930691530,2020-03-24,2020-04-08,2020-03-24,NAA8,36633.78,Before Due Date
29419,U001,200762301,C&S WH systems,2020-04-19 04:33:43.250000000,2020,1930802821,2020-04-19,2020-05-04,2020-04-19,NAC6,57950.5,Before Due Date
29439,U001,200769623,WAL-MAR associates,2020-06-11 00:31:34.250000000,2020,1930847686,2020-04-05,2020-05-19,2020-05-04,NAH4,7678.93,16-30
29440,U001,200769623,WAL-MAR associates,2020-04-06 04:40:07.820312500,2020,1930683925,2020-03-23,2020-04-07,2020-03-23,NAH4,661.11,Before Due Date
29442,U001,200776463,KROGE llc,2020-03-15 09:21:29.062500000,2020,1930635143,2020-10-03,2020-03-25,2020-03-10,NAA8,144179.67,Before Due Date
29450,CA02,100030194,AMAZO corporation,2020-02-07 07:23:54.000000000,2020,2960628831,2020-04-15,2020-04-27,2020-04-17,CA10,66361.68,Before Due Date
29459,U001,200353024,DECA associates,2020-05-14 18:19:00.625000000,2020,1930877455,2020-08-05,2020-05-24,2020-05-01,NAM4,254.76,Before Due Date
29467,U001,200792734,MDV/ in,2020-03-20 06:54:42.375000000,2020,1930651104,2020-03-13,2020-03-28,2020-03-13,NAA8,63325.14,Before Due Date
29471,U001,200769623,WAL-MAR corp,2020-06-12 02:30:12.000000000,2020,1930863031,2020-07-05,2020-05-22,2020-05-07,NAH4,37864.59,16-30
29502,U001,200769623,WAL-MAR ,2020-04-07 23:15:10.625000000,2020,1930636958,2020-11-03,2020-03-26,2020-03-11,NAH4,1784.79,0-15
29507,U001,200936373,SUPE ,2020-04-26 02:55:11.437500000,2020,1930733916,2020-02-04,2020-04-17,2020-04-02,NAA8,24028.72,0-15
29513,U001,CCCA02,KRAFT  foundation,2020-03-30 11:40:47.000000000,2020,1930615393,2020-07-03,2020-04-11,2020-03-07,NAG2,7982.4,Before Due Date
29519,U001,200705742,DOT systems,2020-04-18 11:25:32.718750000,2020,1930686950,2020-03-23,2020-04-24,2020-03-23,NA32,1061.62,Before Due Date
29523,U001,200744019,TARG corp,2020-04-10 13:54:58.703125000,2020,1930708578,2020-03-28,2020-04-12,2020-03-28,NAA8,12738.45,Before Due Date
29526,U001,200769623,WAL-MAR corporation,2020-03-09 22:17:04.250000000,2020,1930577183,2020-02-28,2020-03-14,2020-02-28,NAH4,40656.66,Before Due Date
29549,U001,200794332,COST co,2020-03-28 03:54:47.577148438,2020,1930648427,2020-03-13,2020-03-28,2020-03-13,NAAX,33031.83,0-15
29563,U001,200861551,MRS GR foundation,2020-06-06 15:26:57.812500000,2020,1930876169,2020-05-13,2020-05-28,2020-05-13,NAA8,19769.7,0-15
29575,U001,200769623,WAL-MAR co,2020-04-19 20:18:59.562500000,2020,1930782749,2020-04-14,2020-04-29,2020-04-14,NAH4,11664.88,Before Due Date
29585,U001,200769623,WAL-MAR co,2020-04-02 14:24:29.437500000,2020,1930698759,2020-03-26,2020-04-10,2020-03-26,NAH4,15418.58,Before Due Date
29595,CA02,140104249,SOB in,2020-03-24 00:13:18.500000000,2020,2960626048,2020-05-04,2020-04-24,2020-04-14,CA10,43033.899999999994,Before Due Date
29596,U001,200726979,BJ'S  foundation,2020-04-09 03:44:58.718750000,2020,1930677215,2020-03-21,2020-04-05,2020-03-21,NAA8,154.55,0-15
29600,U001,CCU013,KRAFT F in,2020-03-15 09:19:34.750000000,2020,1930611578,2020-06-03,2020-03-06,2020-03-06,NAX2,14617.51,0-15
29612,U001,100031704,DELHAIZE systems,2020-06-14 08:37:14.500000000,2020,1930856602,2020-05-05,2020-05-20,2020-05-05,NAA8,47501.22,16-30
29618,U001,200762301,C&S WH associates,2020-05-14 12:29:22.781250000,2020,1930844875,2020-04-30,2020-05-15,2020-04-30,NAC6,105154.04,Before Due Date
29620,CA02,140105686,SYSC us,2020-05-04 09:25:56.875000000,2020,2960631849,2020-01-05,2020-05-17,2020-05-07,CA10,12240.521999999999,Before Due Date
29622,U001,200707822,PUBLI foundation,2020-04-16 02:24:41.062500000,2020,1930700387,2020-03-25,2020-04-09,2020-03-25,NAA8,113676.06,0-15
29625,U001,200756072,REINHA in,2020-04-06 15:39:54.750000000,2020,1930787774,2020-04-16,2020-05-01,2020-04-16,NAA8,79160.72,Before Due Date
29626,U001,200769623,WAL-MAR ,2020-04-30 21:17:46.875000000,2020,1930731690,2020-03-04,2020-04-18,2020-04-03,NAH4,22534.28,0-15
29634,U001,200779051,AFFILI corp,2020-08-20 02:49:50.000000000,2020,1930857243,2020-04-05,2020-05-19,2020-05-04,NAA8,46281.9,Greatar than 60
29651,U001,100043956,E&S trust,2020-07-12 02:54:16.500000000,2020,1930802084,2020-04-21,2020-05-11,2020-04-21,NAD1,4080.95,Greatar than 60
29655,U001,200353024,DECA associates,2020-05-14 18:19:00.625000000,2020,1930876632,2020-07-05,2020-05-24,2020-05-01,NAM4,2029.3,Before Due Date
29660,U001,200416837,DEC us,2020-03-26 15:54:22.750000000,2020,1930822931,2020-04-24,2020-04-26,2020-04-16,NAM2,8424.38,Before Due Date
29661,U001,200727272,BROOKS llc,2020-03-19 03:39:00.875000000,2020,1930661526,2020-03-17,2020-04-01,2020-03-17,NAA8,2829.18,Before Due Date
29667,U001,200762301,C&S WH ,2020-03-26 12:29:04.843750000,2020,1930642228,2020-12-03,2020-03-27,2020-03-12,NAC6,63557.31,Before Due Date
29674,U001,200726979,BJ'S  llc,2020-04-09 12:51:52.625000000,2020,1930637622,2020-11-03,2020-03-26,2020-03-11,NAA8,1064.79,0-15
29676,U001,200759878,SA associates,2020-03-27 17:33:00.750000000,2020,1930682376,2020-03-23,2020-04-07,2020-03-23,NAH4,29369.99,Before Due Date
29680,U001,200769623,WAL-MAR trust,2020-04-09 13:07:06.328125000,2020,1930706305,2020-03-26,2020-04-10,2020-03-26,NAH4,1329.23,Before Due Date
29682,CA02,140105686,SYSC foundation,2020-03-18 14:05:15.937500000,2020,2960618031,2020-08-03,2020-03-27,2020-03-17,CA10,23669.359,Before Due Date
29683,CA02,140104240,FEDER ,2020-04-05 19:47:29.375000000,2020,2960625187,2020-04-04,2020-04-23,2020-04-13,CA10,58514.344,Before Due Date
29686,CA02,140104552,THE NO corp,2020-03-28 12:49:29.375000000,2020,2960626408,2020-02-04,2020-04-16,2020-04-06,CA10,97749.37199999999,Before Due Date
29688,U001,200744019,TARG llc,2020-04-22 15:03:55.187500000,2020,1930782474,2020-04-14,2020-04-29,2020-04-14,NAA8,17506.13,Before Due Date
29689,U001,200744019,TARG corporation,2020-03-30 00:22:02.312500000,2020,1930623260,2020-11-03,2020-03-26,2020-03-11,NAA8,17720.98,0-15
29690,U001,200772670,ASSOCIAT in,2020-05-14 15:52:52.000000000,2020,1930748481,2020-04-04,2020-04-19,2020-04-04,NAU5,3915.55,16-30
29697,U001,200707822,PUBLI corporation,2020-04-13 16:09:40.132812500,2020,1930727478,2020-03-31,2020-04-15,2020-03-31,NAA8,36859.97,Before Due Date
29702,U001,200772670,ASSOCIAT llc,2020-04-19 07:51:27.031250000,2020,1930726992,2020-01-04,2020-04-16,2020-04-01,NAU5,70409.95,0-15
29705,U001,200779051,AFFILI corporation,2020-05-18 13:26:18.500000000,2020,1930646421,2020-12-03,2020-03-27,2020-03-12,NAA8,87999.45,46-60
29707,U001,200230690,DECA associates,2020-03-04 08:56:45.625000000,2020,1930669771,2020-03-19,2020-03-26,2020-03-16,NAM2,1133.74,Before Due Date
29714,U001,200748108,KROGER associates,2020-03-15 23:39:59.203125000,2020,1930571725,2020-02-27,2020-03-13,2020-02-27,NAA8,3280.34,0-15
29720,U001,200769623,WAL-MAR llc,2020-04-26 15:24:33.312500000,2020,1930746921,2020-05-04,2020-04-20,2020-04-05,NAH4,6916.42,0-15
29726,U001,200820380,SMITH'S trust,2020-04-20 01:23:48.937500000,2020,1930721758,2020-01-04,2020-04-16,2020-04-01,NAA8,102917.13,0-15
29755,U001,200726979,BJ'S  in,2020-04-04 23:05:54.375000000,2020,1930630069,2020-09-03,2020-03-24,2020-03-09,NAA8,1160.69,0-15
29756,U001,200769623,WAL-MAR in,2020-04-10 05:26:13.765625000,2020,1930715009,2020-03-29,2020-04-13,2020-03-29,NAH4,4272.86,Before Due Date
29757,U001,200707822,PUBLI us,2020-05-17 14:57:31.812500000,2020,1930833074,2020-04-26,2020-05-11,2020-04-26,NAA8,49116.55,0-15
29759,U001,200769623,WAL-MAR trust,2020-06-11 11:05:06.500000000,2020,1930852442,2020-03-05,2020-05-18,2020-05-03,NAH4,47292.57,16-30
29769,U001,200706844,WINC us,2020-06-28 21:05:01.500000000,2020,1930875667,2020-07-05,2020-05-22,2020-05-07,NAA8,2037.58,31-45
